strategy,strategy_label,symbol,contribution_interval,start,end,initial_value_usd,gross_buys_usd,gross_sells_usd,net_buys_usd,withdrawn_dai_usd,ending_dai_usd,ending_btc_units,ending_eth_units,ending_value_usd,realized_value_usd,return_pct,turnover_pct,max_drawdown_pct,trade_count
static_50_50_rebalance,"static_50_50_rebalance(cash_weight=0.20,rebalance_fraction=0.50)",BTC-USD+ETH-USD+DAI,7d,2023-10-01,2026-05-03,10000.00,14645.13,7224.32,7420.81,0.00,2579.19,0.06714120,2.23972930,13055.50,13055.50,30.55,218.69,43.41,272
target_50_50_with_cash_band,"target_50_50_with_cash_band(ma_window_days=200,drawdown_window_days=365,bear_cash_weight=0.10,neutral_cash_weight=0.30,bull_cash_weight=0.60)",BTC-USD+ETH-USD+DAI,7d,2023-10-01,2026-05-03,10000.00,19270.22,15064.01,4206.20,0.00,5793.80,0.06694899,1.98706202,15668.19,15668.19,56.68,343.34,26.50,272
narrow_cash_band_rebalance,"narrow_cash_band_rebalance(ma_window_days=200,drawdown_window_days=365,bear_cash_weight=0.10,neutral_cash_weight=0.20,bull_cash_weight=0.35)",BTC-USD+ETH-USD+DAI,7d,2023-10-01,2026-05-03,10000.00,20786.78,12692.90,8093.88,0.00,1906.12,0.08474894,2.62245255,14654.55,14654.55,46.55,334.80,39.01,272
drawdown_tilt_rebalance,"drawdown_tilt_rebalance(drawdown_window_days=365,deep_drawdown=0.50,medium_drawdown=0.25,deep_bear_cash_weight=0.05,bull_cash_weight=0.40)",BTC-USD+ETH-USD+DAI,7d,2023-10-01,2026-05-03,10000.00,20266.39,13073.95,7192.45,0.00,2807.55,0.07717112,2.52989687,14745.72,14745.72,47.46,333.40,36.42,272
btc_defensive_eth_aggressive,"btc_defensive_eth_aggressive(ma_window_days=200,return_window_days=84,weak_cash_weight=0.25,neutral_cash_weight=0.15,strong_cash_weight=0.10)",BTC-USD+ETH-USD+DAI,7d,2023-10-01,2026-05-03,10000.00,15651.13,8957.97,6693.16,0.00,3306.84,0.07846774,1.73976971,13511.80,13511.80,35.12,246.09,42.52,272
static_50_50_rebalance,"static_50_50_rebalance(cash_weight=0.20,rebalance_fraction=0.50)",BTC-USD+ETH-USD+DAI,7d,2024-01-01,2026-05-04,10000.00,13407.74,5603.71,7804.02,0.00,2195.98,0.05654113,1.89458334,11157.41,11157.41,11.57,190.11,45.82,246
target_50_50_with_cash_band,"target_50_50_with_cash_band(ma_window_days=200,drawdown_window_days=365,bear_cash_weight=0.10,neutral_cash_weight=0.30,bull_cash_weight=0.60)",BTC-USD+ETH-USD+DAI,7d,2024-01-01,2026-05-04,10000.00,18022.96,12115.98,5906.99,0.00,4093.01,0.06179831,1.83896563,13343.72,13343.72,33.44,301.39,29.00,246
narrow_cash_band_rebalance,"narrow_cash_band_rebalance(ma_window_days=200,drawdown_window_days=365,bear_cash_weight=0.10,neutral_cash_weight=0.20,bull_cash_weight=0.35)",BTC-USD+ETH-USD+DAI,7d,2024-01-01,2026-05-04,10000.00,18624.21,9850.04,8774.16,0.00,1225.84,0.06931379,2.29277194,12141.73,12141.73,21.42,284.74,42.17,246
drawdown_tilt_rebalance,"drawdown_tilt_rebalance(drawdown_window_days=365,deep_drawdown=0.50,medium_drawdown=0.25,deep_bear_cash_weight=0.05,bull_cash_weight=0.40)",BTC-USD+ETH-USD+DAI,7d,2024-01-01,2026-05-04,10000.00,17874.77,9647.47,8227.30,0.00,1772.70,0.06269479,2.27564634,12119.85,12119.85,21.20,275.22,39.84,246
btc_defensive_eth_aggressive,"btc_defensive_eth_aggressive(ma_window_days=200,return_window_days=84,weak_cash_weight=0.25,neutral_cash_weight=0.15,strong_cash_weight=0.10)",BTC-USD+ETH-USD+DAI,7d,2024-01-01,2026-05-04,10000.00,13332.51,6118.41,7214.10,0.00,2785.90,0.06530279,1.45189598,11408.01,11408.01,14.08,194.51,45.27,246
static_50_50_rebalance,"static_50_50_rebalance(cash_weight=0.20,rebalance_fraction=0.50)",BTC-USD+ETH-USD+DAI,7d,2024-04-01,2026-05-04,10000.00,12308.90,4361.14,7947.77,0.00,2052.23,0.05284070,1.77060169,10427.20,10427.20,4.27,166.70,45.84,220
target_50_50_with_cash_band,"target_50_50_with_cash_band(ma_window_days=200,drawdown_window_days=365,bear_cash_weight=0.10,neutral_cash_weight=0.30,bull_cash_weight=0.60)",BTC-USD+ETH-USD+DAI,7d,2024-04-01,2026-05-04,10000.00,16655.19,10135.62,6519.56,0.00,3480.44,0.06003213,1.79074464,12476.93,12476.93,24.77,267.91,29.42,220
narrow_cash_band_rebalance,"narrow_cash_band_rebalance(ma_window_days=200,drawdown_window_days=365,bear_cash_weight=0.10,neutral_cash_weight=0.20,bull_cash_weight=0.35)",BTC-USD+ETH-USD+DAI,7d,2024-04-01,2026-05-04,10000.00,16205.43,7333.89,8871.54,0.00,1128.46,0.06481854,2.15200360,11355.02,11355.02,13.55,235.39,42.53,220
drawdown_tilt_rebalance,"drawdown_tilt_rebalance(drawdown_window_days=365,deep_drawdown=0.50,medium_drawdown=0.25,deep_bear_cash_weight=0.05,bull_cash_weight=0.40)",BTC-USD+ETH-USD+DAI,7d,2024-04-01,2026-05-04,10000.00,16203.02,7736.92,8466.09,0.00,1533.91,0.05934582,2.21561600,11472.75,11472.75,14.73,239.40,40.18,220
btc_defensive_eth_aggressive,"btc_defensive_eth_aggressive(ma_window_days=200,return_window_days=84,weak_cash_weight=0.25,neutral_cash_weight=0.15,strong_cash_weight=0.10)",BTC-USD+ETH-USD+DAI,7d,2024-04-01,2026-05-04,10000.00,12412.98,4953.59,7459.39,0.00,2540.61,0.05955709,1.32423566,10404.30,10404.30,4.04,173.67,45.30,220
static_50_50_rebalance,"static_50_50_rebalance(cash_weight=0.20,rebalance_fraction=0.50)",BTC-USD+ETH-USD+DAI,7d,2024-07-01,2026-05-04,10000.00,11009.54,3021.73,7987.81,0.00,2012.19,0.05180994,1.73606670,10223.80,10223.80,2.24,140.31,45.85,194
target_50_50_with_cash_band,"target_50_50_with_cash_band(ma_window_days=200,drawdown_window_days=365,bear_cash_weight=0.10,neutral_cash_weight=0.30,bull_cash_weight=0.60)",BTC-USD+ETH-USD+DAI,7d,2024-07-01,2026-05-04,10000.00,14834.91,8028.50,6806.41,0.00,3193.59,0.05920509,1.76816452,12071.05,12071.05,20.71,228.63,29.63,194
narrow_cash_band_rebalance,"narrow_cash_band_rebalance(ma_window_days=200,drawdown_window_days=365,bear_cash_weight=0.10,neutral_cash_weight=0.20,bull_cash_weight=0.35)",BTC-USD+ETH-USD+DAI,7d,2024-07-01,2026-05-04,10000.00,14368.33,5443.09,8925.25,0.00,1074.75,0.06211343,2.06517870,10881.53,10881.53,8.82,198.11,42.77,194
drawdown_tilt_rebalance,"drawdown_tilt_rebalance(drawdown_window_days=365,deep_drawdown=0.50,medium_drawdown=0.25,deep_bear_cash_weight=0.05,bull_cash_weight=0.40)",BTC-USD+ETH-USD+DAI,7d,2024-07-01,2026-05-04,10000.00,14477.48,5871.29,8606.18,0.00,1393.82,0.05737204,2.18028473,11092.13,11092.13,10.92,203.49,40.40,194
btc_defensive_eth_aggressive,"btc_defensive_eth_aggressive(ma_window_days=200,return_window_days=84,weak_cash_weight=0.25,neutral_cash_weight=0.15,strong_cash_weight=0.10)",BTC-USD+ETH-USD+DAI,7d,2024-07-01,2026-05-04,10000.00,11431.48,3932.46,7499.02,0.00,2500.98,0.05862847,1.30359603,10242.08,10242.08,2.42,153.64,45.31,194
static_50_50_rebalance,"static_50_50_rebalance(cash_weight=0.20,rebalance_fraction=0.50)",BTC-USD+ETH-USD+DAI,7d,2024-10-01,2026-05-05,10000.00,10398.98,2313.31,8085.67,0.00,1914.33,0.04902962,1.64628172,9767.25,9767.25,-2.33,127.12,44.65,168
target_50_50_with_cash_band,"target_50_50_with_cash_band(ma_window_days=200,drawdown_window_days=365,bear_cash_weight=0.10,neutral_cash_weight=0.30,bull_cash_weight=0.60)",BTC-USD+ETH-USD+DAI,7d,2024-10-01,2026-05-05,10000.00,13113.72,5137.99,7975.73,0.00,2024.27,0.05812160,1.73766023,10828.50,10828.50,8.29,182.52,30.82,168
narrow_cash_band_rebalance,"narrow_cash_band_rebalance(ma_window_days=200,drawdown_window_days=365,bear_cash_weight=0.10,neutral_cash_weight=0.20,bull_cash_weight=0.35)",BTC-USD+ETH-USD+DAI,7d,2024-10-01,2026-05-05,10000.00,11992.69,2958.87,9033.82,0.00,966.18,0.05610929,1.87205030,9924.83,9924.83,-0.75,149.52,43.41,168
drawdown_tilt_rebalance,"drawdown_tilt_rebalance(drawdown_window_days=365,deep_drawdown=0.50,medium_drawdown=0.25,deep_bear_cash_weight=0.05,bull_cash_weight=0.40)",BTC-USD+ETH-USD+DAI,7d,2024-10-01,2026-05-05,10000.00,13119.53,4060.03,9059.50,0.00,940.50,0.05205578,2.13264876,10186.33,10186.33,1.86,171.80,40.82,168
btc_defensive_eth_aggressive,"btc_defensive_eth_aggressive(ma_window_days=200,return_window_days=84,weak_cash_weight=0.25,neutral_cash_weight=0.15,strong_cash_weight=0.10)",BTC-USD+ETH-USD+DAI,7d,2024-10-01,2026-05-05,10000.00,10056.66,2447.11,7609.55,0.00,2390.45,0.05574519,1.24089121,9829.79,9829.79,-1.70,125.04,43.56,168
static_50_50_rebalance,"static_50_50_rebalance(cash_weight=0.20,rebalance_fraction=0.50)",BTC-USD+ETH-USD+DAI,7d,2025-01-01,2026-04-29,10000.00,9356.03,1097.67,8258.36,0.00,1741.64,0.04609977,1.52410925,8665.90,8665.90,-13.34,104.54,43.62,140
target_50_50_with_cash_band,"target_50_50_with_cash_band(ma_window_days=200,drawdown_window_days=365,bear_cash_weight=0.10,neutral_cash_weight=0.30,bull_cash_weight=0.60)",BTC-USD+ETH-USD+DAI,7d,2025-01-01,2026-04-29,10000.00,11387.19,3218.46,8168.73,0.00,1831.27,0.05634664,1.67514176,9871.86,9871.86,-1.28,146.06,30.43,140
narrow_cash_band_rebalance,"narrow_cash_band_rebalance(ma_window_days=200,drawdown_window_days=365,bear_cash_weight=0.10,neutral_cash_weight=0.20,bull_cash_weight=0.35)",BTC-USD+ETH-USD+DAI,7d,2025-01-01,2026-04-29,10000.00,10475.41,1357.31,9118.10,0.00,881.90,0.05271219,1.73517971,8782.37,8782.37,-12.18,118.33,42.63,140
drawdown_tilt_rebalance,"drawdown_tilt_rebalance(drawdown_window_days=365,deep_drawdown=0.50,medium_drawdown=0.25,deep_bear_cash_weight=0.05,bull_cash_weight=0.40)",BTC-USD+ETH-USD+DAI,7d,2025-01-01,2026-04-29,10000.00,11314.29,2041.49,9272.80,0.00,727.20,0.04988303,2.02430916,9064.42,9064.42,-9.36,133.56,40.12,140
btc_defensive_eth_aggressive,"btc_defensive_eth_aggressive(ma_window_days=200,return_window_days=84,weak_cash_weight=0.25,neutral_cash_weight=0.15,strong_cash_weight=0.10)",BTC-USD+ETH-USD+DAI,7d,2025-01-01,2026-04-29,10000.00,9696.83,1910.54,7786.28,0.00,2213.72,0.05310615,1.16621244,8862.80,8862.80,-11.37,116.07,41.93,140
static_50_50_rebalance,"static_50_50_rebalance(cash_weight=0.20,rebalance_fraction=0.50)",BTC-USD+ETH-USD+DAI,7d,2025-04-01,2026-05-05,10000.00,8759.20,437.40,8321.79,0.00,1678.21,0.04298302,1.44327566,8562.72,8562.72,-14.37,91.97,41.92,116
target_50_50_with_cash_band,"target_50_50_with_cash_band(ma_window_days=200,drawdown_window_days=365,bear_cash_weight=0.10,neutral_cash_weight=0.30,bull_cash_weight=0.60)",BTC-USD+ETH-USD+DAI,7d,2025-04-01,2026-05-05,10000.00,9569.63,950.68,8618.95,0.00,1381.05,0.05413856,1.67601837,9717.52,9717.52,-2.82,105.20,31.71,116
narrow_cash_band_rebalance,"narrow_cash_band_rebalance(ma_window_days=200,drawdown_window_days=365,bear_cash_weight=0.10,neutral_cash_weight=0.20,bull_cash_weight=0.35)",BTC-USD+ETH-USD+DAI,7d,2025-04-01,2026-05-05,10000.00,9340.83,189.76,9151.08,0.00,848.92,0.04937454,1.64842736,8734.82,8734.82,-12.65,95.31,41.88,116
drawdown_tilt_rebalance,"drawdown_tilt_rebalance(drawdown_window_days=365,deep_drawdown=0.50,medium_drawdown=0.25,deep_bear_cash_weight=0.05,bull_cash_weight=0.40)",BTC-USD+ETH-USD+DAI,7d,2025-04-01,2026-05-05,10000.00,9961.57,435.98,9525.60,0.00,474.40,0.04511560,1.99515712,8834.17,8834.17,-11.66,103.98,40.88,116
btc_defensive_eth_aggressive,"btc_defensive_eth_aggressive(ma_window_days=200,return_window_days=84,weak_cash_weight=0.25,neutral_cash_weight=0.15,strong_cash_weight=0.10)",BTC-USD+ETH-USD+DAI,7d,2025-04-01,2026-05-05,10000.00,8628.78,793.04,7835.74,0.00,2164.26,0.05043315,1.12295260,8895.42,8895.42,-11.05,94.22,38.75,116
static_50_50_rebalance,"static_50_50_rebalance(cash_weight=0.20,rebalance_fraction=0.50)",BTC-USD+ETH-USD+DAI,7d,2025-07-01,2026-05-05,10000.00,8374.25,79.71,8294.54,0.00,1705.46,0.04323034,1.44864459,8622.65,8622.65,-13.77,84.54,29.49,90
target_50_50_with_cash_band,"target_50_50_with_cash_band(ma_window_days=200,drawdown_window_days=365,bear_cash_weight=0.10,neutral_cash_weight=0.30,bull_cash_weight=0.60)",BTC-USD+ETH-USD+DAI,7d,2025-07-01,2026-05-05,10000.00,8884.62,0.00,8884.62,0.00,1115.38,0.04805711,1.54434091,8648.99,8648.99,-13.51,88.85,29.49,90
narrow_cash_band_rebalance,"narrow_cash_band_rebalance(ma_window_days=200,drawdown_window_days=365,bear_cash_weight=0.10,neutral_cash_weight=0.20,bull_cash_weight=0.35)",BTC-USD+ETH-USD+DAI,7d,2025-07-01,2026-05-05,10000.00,8874.37,0.00,8874.37,0.00,1125.63,0.04791842,1.54434091,8648.01,8648.01,-13.52,88.74,29.49,90
drawdown_tilt_rebalance,"drawdown_tilt_rebalance(drawdown_window_days=365,deep_drawdown=0.50,medium_drawdown=0.25,deep_bear_cash_weight=0.05,bull_cash_weight=0.40)",BTC-USD+ETH-USD+DAI,7d,2025-07-01,2026-05-05,10000.00,8688.80,122.75,8566.04,0.00,1433.96,0.04394937,1.54434091,8635.22,8635.22,-13.65,88.12,29.49,90
btc_defensive_eth_aggressive,"btc_defensive_eth_aggressive(ma_window_days=200,return_window_days=84,weak_cash_weight=0.25,neutral_cash_weight=0.15,strong_cash_weight=0.10)",BTC-USD+ETH-USD+DAI,7d,2025-07-01,2026-05-05,10000.00,7934.10,103.60,7830.49,0.00,2169.51,0.04779405,1.08695547,8602.17,8602.17,-13.98,80.38,29.33,90
static_50_50_rebalance,"static_50_50_rebalance(cash_weight=0.20,rebalance_fraction=0.50)",BTC-USD+ETH-USD+DAI,7d,2025-10-01,2026-04-29,10000.00,6200.00,0.00,6200.00,0.00,3800.00,0.03676235,1.14572476,9164.85,9164.85,-8.35,62.00,13.41,62
target_50_50_with_cash_band,"target_50_50_with_cash_band(ma_window_days=200,drawdown_window_days=365,bear_cash_weight=0.10,neutral_cash_weight=0.30,bull_cash_weight=0.60)",BTC-USD+ETH-USD+DAI,7d,2025-10-01,2026-04-29,10000.00,6200.00,0.00,6200.00,0.00,3800.00,0.03676235,1.14572476,9164.85,9164.85,-8.35,62.00,13.41,62
narrow_cash_band_rebalance,"narrow_cash_band_rebalance(ma_window_days=200,drawdown_window_days=365,bear_cash_weight=0.10,neutral_cash_weight=0.20,bull_cash_weight=0.35)",BTC-USD+ETH-USD+DAI,7d,2025-10-01,2026-04-29,10000.00,6200.00,0.00,6200.00,0.00,3800.00,0.03676235,1.14572476,9164.85,9164.85,-8.35,62.00,13.41,62
drawdown_tilt_rebalance,"drawdown_tilt_rebalance(drawdown_window_days=365,deep_drawdown=0.50,medium_drawdown=0.25,deep_bear_cash_weight=0.05,bull_cash_weight=0.40)",BTC-USD+ETH-USD+DAI,7d,2025-10-01,2026-04-29,10000.00,6200.00,0.00,6200.00,0.00,3800.00,0.03676235,1.14572476,9164.85,9164.85,-8.35,62.00,13.41,62
btc_defensive_eth_aggressive,"btc_defensive_eth_aggressive(ma_window_days=200,return_window_days=84,weak_cash_weight=0.25,neutral_cash_weight=0.15,strong_cash_weight=0.10)",BTC-USD+ETH-USD+DAI,7d,2025-10-01,2026-04-29,10000.00,6200.00,0.00,6200.00,0.00,3800.00,0.03676235,1.14572476,9164.85,9164.85,-8.35,62.00,13.41,62
static_50_50_rebalance,"static_50_50_rebalance(cash_weight=0.20,rebalance_fraction=0.50)",BTC-USD+ETH-USD+DAI,7d,2026-01-01,2026-04-30,10000.00,3600.00,0.00,3600.00,0.00,6400.00,0.02416946,0.78781937,10022.22,10022.22,0.22,36.00,3.78,36
target_50_50_with_cash_band,"target_50_50_with_cash_band(ma_window_days=200,drawdown_window_days=365,bear_cash_weight=0.10,neutral_cash_weight=0.30,bull_cash_weight=0.60)",BTC-USD+ETH-USD+DAI,7d,2026-01-01,2026-04-30,10000.00,3600.00,0.00,3600.00,0.00,6400.00,0.02416946,0.78781937,10022.22,10022.22,0.22,36.00,3.78,36
narrow_cash_band_rebalance,"narrow_cash_band_rebalance(ma_window_days=200,drawdown_window_days=365,bear_cash_weight=0.10,neutral_cash_weight=0.20,bull_cash_weight=0.35)",BTC-USD+ETH-USD+DAI,7d,2026-01-01,2026-04-30,10000.00,3600.00,0.00,3600.00,0.00,6400.00,0.02416946,0.78781937,10022.22,10022.22,0.22,36.00,3.78,36
drawdown_tilt_rebalance,"drawdown_tilt_rebalance(drawdown_window_days=365,deep_drawdown=0.50,medium_drawdown=0.25,deep_bear_cash_weight=0.05,bull_cash_weight=0.40)",BTC-USD+ETH-USD+DAI,7d,2026-01-01,2026-04-30,10000.00,3600.00,0.00,3600.00,0.00,6400.00,0.02416946,0.78781937,10022.22,10022.22,0.22,36.00,3.78,36
btc_defensive_eth_aggressive,"btc_defensive_eth_aggressive(ma_window_days=200,return_window_days=84,weak_cash_weight=0.25,neutral_cash_weight=0.15,strong_cash_weight=0.10)",BTC-USD+ETH-USD+DAI,7d,2026-01-01,2026-04-30,10000.00,3600.00,0.00,3600.00,0.00,6400.00,0.02416946,0.78781937,10022.22,10022.22,0.22,36.00,3.78,36
