strategy,strategy_label,symbol,contribution_interval,start,end,initial_value_usd,gross_buys_usd,gross_sells_usd,net_buys_usd,withdrawn_dai_usd,ending_dai_usd,ending_btc_units,ending_eth_units,ending_value_usd,realized_value_usd,return_pct,turnover_pct,max_drawdown_pct,trade_count
static_50_50_rebalance,"static_50_50_rebalance(cash_weight=0.20,rebalance_fraction=0.50)",BTC-USD+ETH-USD+DAI,7d,2023-10-01,2026-05-03,32664.73,19483.91,24410.07,-4926.17,0.00,14926.17,0.28388910,8.51850664,57012.41,57012.41,74.54,134.38,40.66,272
target_50_50_with_cash_band,"target_50_50_with_cash_band(ma_window_days=200,drawdown_window_days=365,bear_cash_weight=0.10,neutral_cash_weight=0.30,bull_cash_weight=0.60)",BTC-USD+ETH-USD+DAI,7d,2023-10-01,2026-05-03,32664.73,19420.73,41398.91,-21978.18,0.00,31978.18,0.14173089,3.98003945,52356.04,52356.04,60.28,186.19,22.84,272
narrow_cash_band_rebalance,"narrow_cash_band_rebalance(ma_window_days=200,drawdown_window_days=365,bear_cash_weight=0.10,neutral_cash_weight=0.20,bull_cash_weight=0.35)",BTC-USD+ETH-USD+DAI,7d,2023-10-01,2026-05-03,32664.73,19553.89,32396.28,-12842.38,0.00,22842.38,0.23105926,6.75068051,56672.60,56672.60,73.50,159.04,34.35,272
drawdown_tilt_rebalance,"drawdown_tilt_rebalance(drawdown_window_days=365,deep_drawdown=0.50,medium_drawdown=0.25,deep_bear_cash_weight=0.05,bull_cash_weight=0.40)",BTC-USD+ETH-USD+DAI,7d,2023-10-01,2026-05-03,32664.73,19804.25,35188.08,-15383.83,0.00,25383.83,0.19856049,5.87411218,54625.15,54625.15,67.23,168.35,31.23,272
btc_defensive_eth_aggressive,"btc_defensive_eth_aggressive(ma_window_days=200,return_window_days=84,weak_cash_weight=0.25,neutral_cash_weight=0.15,strong_cash_weight=0.10)",BTC-USD+ETH-USD+DAI,7d,2023-10-01,2026-05-03,32664.73,21660.14,28148.36,-6488.22,0.00,16488.22,0.34314649,7.35766355,60533.61,60533.61,85.32,152.48,41.11,272
static_50_50_rebalance,"static_50_50_rebalance(cash_weight=0.20,rebalance_fraction=0.50)",BTC-USD+ETH-USD+DAI,7d,2024-01-01,2026-05-04,43874.19,17732.35,22148.89,-4416.55,0.00,14416.55,0.28710157,8.55842514,57428.48,57428.48,30.89,90.90,43.22,246
target_50_50_with_cash_band,"target_50_50_with_cash_band(ma_window_days=200,drawdown_window_days=365,bear_cash_weight=0.10,neutral_cash_weight=0.30,bull_cash_weight=0.60)",BTC-USD+ETH-USD+DAI,7d,2024-01-01,2026-05-04,43874.19,18064.52,42992.24,-24927.72,0.00,34927.72,0.14972465,4.16809381,56665.90,56665.90,29.16,139.16,24.04,246
narrow_cash_band_rebalance,"narrow_cash_band_rebalance(ma_window_days=200,drawdown_window_days=365,bear_cash_weight=0.10,neutral_cash_weight=0.20,bull_cash_weight=0.35)",BTC-USD+ETH-USD+DAI,7d,2024-01-01,2026-05-04,43874.19,18408.69,31772.25,-13363.56,0.00,23363.56,0.23535650,6.85410829,58243.58,58243.58,32.75,114.37,36.31,246
drawdown_tilt_rebalance,"drawdown_tilt_rebalance(drawdown_window_days=365,deep_drawdown=0.50,medium_drawdown=0.25,deep_bear_cash_weight=0.05,bull_cash_weight=0.40)",BTC-USD+ETH-USD+DAI,7d,2024-01-01,2026-05-04,43874.19,18549.63,34982.85,-16433.22,0.00,26433.22,0.20517058,6.26750167,57526.09,57526.09,31.12,122.01,33.44,246
btc_defensive_eth_aggressive,"btc_defensive_eth_aggressive(ma_window_days=200,return_window_days=84,weak_cash_weight=0.25,neutral_cash_weight=0.15,strong_cash_weight=0.10)",BTC-USD+ETH-USD+DAI,7d,2024-01-01,2026-05-04,43874.19,19994.04,25696.10,-5702.06,0.00,15702.06,0.32597783,7.09685724,58388.13,58388.13,33.08,104.14,43.59,246
static_50_50_rebalance,"static_50_50_rebalance(cash_weight=0.20,rebalance_fraction=0.50)",BTC-USD+ETH-USD+DAI,7d,2024-04-01,2026-05-04,62370.16,16362.83,21191.63,-4828.79,0.00,14828.79,0.29734613,8.78179913,59183.03,59183.03,-5.11,60.21,43.36,220
target_50_50_with_cash_band,"target_50_50_with_cash_band(ma_window_days=200,drawdown_window_days=365,bear_cash_weight=0.10,neutral_cash_weight=0.30,bull_cash_weight=0.60)",BTC-USD+ETH-USD+DAI,7d,2024-04-01,2026-05-04,62370.16,17143.93,48870.16,-31726.23,0.00,41726.23,0.16887733,4.66733776,66165.49,66165.49,6.09,105.84,23.79,220
narrow_cash_band_rebalance,"narrow_cash_band_rebalance(ma_window_days=200,drawdown_window_days=365,bear_cash_weight=0.10,neutral_cash_weight=0.20,bull_cash_weight=0.35)",BTC-USD+ETH-USD+DAI,7d,2024-04-01,2026-05-04,62370.16,17388.82,32672.00,-15283.18,0.00,25283.18,0.24807412,7.21962546,62036.58,62036.58,-0.53,80.26,36.20,220
drawdown_tilt_rebalance,"drawdown_tilt_rebalance(drawdown_window_days=365,deep_drawdown=0.50,medium_drawdown=0.25,deep_bear_cash_weight=0.05,bull_cash_weight=0.40)",BTC-USD+ETH-USD+DAI,7d,2024-04-01,2026-05-04,62370.16,16972.41,36084.37,-19111.95,0.00,29111.95,0.21826219,6.67732314,62212.05,62212.05,-0.25,85.07,33.28,220
btc_defensive_eth_aggressive,"btc_defensive_eth_aggressive(ma_window_days=200,return_window_days=84,weak_cash_weight=0.25,neutral_cash_weight=0.15,strong_cash_weight=0.10)",BTC-USD+ETH-USD+DAI,7d,2024-04-01,2026-05-04,62370.16,17747.88,24201.08,-6453.20,0.00,16453.20,0.33749095,7.34126643,60632.24,60632.24,-2.79,67.26,43.13,220
static_50_50_rebalance,"static_50_50_rebalance(cash_weight=0.20,rebalance_fraction=0.50)",BTC-USD+ETH-USD+DAI,7d,2024-07-01,2026-05-04,58608.02,14724.09,19416.49,-4692.40,0.00,14692.40,0.29315889,8.57394060,58224.44,58224.44,-0.65,58.25,43.26,194
target_50_50_with_cash_band,"target_50_50_with_cash_band(ma_window_days=200,drawdown_window_days=365,bear_cash_weight=0.10,neutral_cash_weight=0.30,bull_cash_weight=0.60)",BTC-USD+ETH-USD+DAI,7d,2024-07-01,2026-05-04,58608.02,15425.06,46608.01,-31182.95,0.00,41182.95,0.16734737,4.62749130,65406.52,65406.52,11.60,105.84,23.80,194
narrow_cash_band_rebalance,"narrow_cash_band_rebalance(ma_window_days=200,drawdown_window_days=365,bear_cash_weight=0.10,neutral_cash_weight=0.20,bull_cash_weight=0.35)",BTC-USD+ETH-USD+DAI,7d,2024-07-01,2026-05-04,58608.02,15519.40,30209.13,-14689.73,0.00,24689.73,0.24599395,7.12768047,61061.24,61061.24,4.19,78.02,36.29,194
drawdown_tilt_rebalance,"drawdown_tilt_rebalance(drawdown_window_days=365,deep_drawdown=0.50,medium_drawdown=0.25,deep_bear_cash_weight=0.05,bull_cash_weight=0.40)",BTC-USD+ETH-USD+DAI,7d,2024-07-01,2026-05-04,58608.02,14478.46,32606.91,-18128.45,0.00,28128.45,0.21356380,6.52801290,60502.95,60502.95,3.23,80.34,33.34,194
btc_defensive_eth_aggressive,"btc_defensive_eth_aggressive(ma_window_days=200,return_window_days=84,weak_cash_weight=0.25,neutral_cash_weight=0.15,strong_cash_weight=0.10)",BTC-USD+ETH-USD+DAI,7d,2024-07-01,2026-05-04,58608.02,14987.83,21309.99,-6322.16,0.00,16322.16,0.33768200,7.32277910,60473.07,60473.07,3.18,61.93,42.82,194
static_50_50_rebalance,"static_50_50_rebalance(cash_weight=0.20,rebalance_fraction=0.50)",BTC-USD+ETH-USD+DAI,7d,2024-10-01,2026-05-05,52632.75,13337.40,19246.63,-5909.23,0.00,15909.23,0.29459620,8.10856332,58884.60,58884.60,11.88,61.91,41.20,168
target_50_50_with_cash_band,"target_50_50_with_cash_band(ma_window_days=200,drawdown_window_days=365,bear_cash_weight=0.10,neutral_cash_weight=0.30,bull_cash_weight=0.60)",BTC-USD+ETH-USD+DAI,7d,2024-10-01,2026-05-05,52632.75,13206.52,44100.57,-30894.04,0.00,40894.04,0.16893970,4.70365652,65665.55,65665.55,24.76,108.88,23.28,168
narrow_cash_band_rebalance,"narrow_cash_band_rebalance(ma_window_days=200,drawdown_window_days=365,bear_cash_weight=0.10,neutral_cash_weight=0.20,bull_cash_weight=0.35)",BTC-USD+ETH-USD+DAI,7d,2024-10-01,2026-05-05,52632.75,13503.04,27409.01,-13905.96,0.00,23905.96,0.24854520,7.16902583,60937.67,60937.67,15.78,77.73,35.69,168
drawdown_tilt_rebalance,"drawdown_tilt_rebalance(drawdown_window_days=365,deep_drawdown=0.50,medium_drawdown=0.25,deep_bear_cash_weight=0.05,bull_cash_weight=0.40)",BTC-USD+ETH-USD+DAI,7d,2024-10-01,2026-05-05,52632.75,13736.04,31002.62,-17266.57,0.00,27266.57,0.21752177,6.59315973,60428.92,60428.92,14.81,85.00,32.84,168
btc_defensive_eth_aggressive,"btc_defensive_eth_aggressive(ma_window_days=200,return_window_days=84,weak_cash_weight=0.25,neutral_cash_weight=0.15,strong_cash_weight=0.10)",BTC-USD+ETH-USD+DAI,7d,2024-10-01,2026-05-05,52632.75,13207.44,20194.23,-6986.79,0.00,16986.79,0.33954057,7.35463958,61818.87,61818.87,17.45,63.46,40.70,168
static_50_50_rebalance,"static_50_50_rebalance(cash_weight=0.20,rebalance_fraction=0.50)",BTC-USD+ETH-USD+DAI,7d,2025-01-01,2026-04-29,73958.40,11898.13,22413.63,-10515.50,0.00,20515.50,0.32225604,7.60394594,62050.27,62050.27,-16.10,46.39,38.43,140
target_50_50_with_cash_band,"target_50_50_with_cash_band(ma_window_days=200,drawdown_window_days=365,bear_cash_weight=0.10,neutral_cash_weight=0.30,bull_cash_weight=0.60)",BTC-USD+ETH-USD+DAI,7d,2025-01-01,2026-04-29,73958.40,11133.96,47690.81,-36556.85,0.00,46556.85,0.18026695,4.99494239,71460.46,71460.46,-3.38,79.54,22.90,140
narrow_cash_band_rebalance,"narrow_cash_band_rebalance(ma_window_days=200,drawdown_window_days=365,bear_cash_weight=0.10,neutral_cash_weight=0.20,bull_cash_weight=0.35)",BTC-USD+ETH-USD+DAI,7d,2025-01-01,2026-04-29,73958.40,11457.73,27974.68,-16516.95,0.00,26516.95,0.26742119,7.47332390,63603.68,63603.68,-14.00,53.32,35.19,140
drawdown_tilt_rebalance,"drawdown_tilt_rebalance(drawdown_window_days=365,deep_drawdown=0.50,medium_drawdown=0.25,deep_bear_cash_weight=0.05,bull_cash_weight=0.40)",BTC-USD+ETH-USD+DAI,7d,2025-01-01,2026-04-29,73958.40,11623.29,33595.93,-21972.64,0.00,31972.64,0.23710905,6.93746598,65556.46,65556.46,-11.36,61.14,32.01,140
btc_defensive_eth_aggressive,"btc_defensive_eth_aggressive(ma_window_days=200,return_window_days=84,weak_cash_weight=0.25,neutral_cash_weight=0.15,strong_cash_weight=0.10)",BTC-USD+ETH-USD+DAI,7d,2025-01-01,2026-04-29,73958.40,11819.78,23247.90,-11428.12,0.00,21428.12,0.32018491,7.53443168,62649.46,62649.46,-15.29,47.42,38.35,140
static_50_50_rebalance,"static_50_50_rebalance(cash_weight=0.20,rebalance_fraction=0.50)",BTC-USD+ETH-USD+DAI,7d,2025-04-01,2026-05-05,62110.84,10069.05,20395.79,-10326.74,0.00,20326.74,0.30929159,7.16444699,62262.49,62262.49,0.24,49.05,38.16,116
target_50_50_with_cash_band,"target_50_50_with_cash_band(ma_window_days=200,drawdown_window_days=365,bear_cash_weight=0.10,neutral_cash_weight=0.30,bull_cash_weight=0.60)",BTC-USD+ETH-USD+DAI,7d,2025-04-01,2026-05-05,62110.84,8586.79,42657.63,-34070.84,0.00,44070.84,0.17790550,4.94286964,70132.41,70132.41,12.91,82.50,23.18,116
narrow_cash_band_rebalance,"narrow_cash_band_rebalance(ma_window_days=200,drawdown_window_days=365,bear_cash_weight=0.10,neutral_cash_weight=0.20,bull_cash_weight=0.35)",BTC-USD+ETH-USD+DAI,7d,2025-04-01,2026-05-05,62110.84,10300.00,25640.61,-15340.61,0.00,25340.61,0.26431496,7.16444699,63637.41,63637.41,2.46,57.87,35.28,116
drawdown_tilt_rebalance,"drawdown_tilt_rebalance(drawdown_window_days=365,deep_drawdown=0.50,medium_drawdown=0.25,deep_bear_cash_weight=0.05,bull_cash_weight=0.40)",BTC-USD+ETH-USD+DAI,7d,2025-04-01,2026-05-05,62110.84,10254.01,29366.05,-19112.04,0.00,29112.04,0.23162430,6.72687245,63731.02,63731.02,2.61,63.79,32.58,116
btc_defensive_eth_aggressive,"btc_defensive_eth_aggressive(ma_window_days=200,return_window_days=84,weak_cash_weight=0.25,neutral_cash_weight=0.15,strong_cash_weight=0.10)",BTC-USD+ETH-USD+DAI,7d,2025-04-01,2026-05-05,62110.84,10255.74,18513.69,-8257.95,0.00,18257.95,0.34561585,7.16444699,63132.62,63132.62,1.65,46.32,39.34,116
static_50_50_rebalance,"static_50_50_rebalance(cash_weight=0.20,rebalance_fraction=0.50)",BTC-USD+ETH-USD+DAI,7d,2025-07-01,2026-05-05,74882.49,8153.69,22710.79,-14557.10,0.00,24557.10,0.33333055,6.54434091,66974.03,66974.03,-10.56,41.22,36.02,90
target_50_50_with_cash_band,"target_50_50_with_cash_band(ma_window_days=200,drawdown_window_days=365,bear_cash_weight=0.10,neutral_cash_weight=0.30,bull_cash_weight=0.60)",BTC-USD+ETH-USD+DAI,7d,2025-07-01,2026-05-05,74882.49,6842.17,44026.49,-37184.31,0.00,47184.31,0.18675962,5.17637365,74513.44,74513.44,-0.49,67.93,23.09,90
narrow_cash_band_rebalance,"narrow_cash_band_rebalance(ma_window_days=200,drawdown_window_days=365,bear_cash_weight=0.10,neutral_cash_weight=0.20,bull_cash_weight=0.35)",BTC-USD+ETH-USD+DAI,7d,2025-07-01,2026-05-05,74882.49,7778.68,28388.25,-20609.57,0.00,30609.57,0.28383567,6.54434091,69021.99,69021.99,-7.83,48.30,32.80,90
drawdown_tilt_rebalance,"drawdown_tilt_rebalance(drawdown_window_days=365,deep_drawdown=0.50,medium_drawdown=0.25,deep_bear_cash_weight=0.05,bull_cash_weight=0.40)",BTC-USD+ETH-USD+DAI,7d,2025-07-01,2026-05-05,74882.49,8029.71,31960.56,-23930.86,0.00,33930.86,0.25056526,6.54434091,69651.44,69651.44,-6.99,53.40,30.98,90
btc_defensive_eth_aggressive,"btc_defensive_eth_aggressive(ma_window_days=200,return_window_days=84,weak_cash_weight=0.25,neutral_cash_weight=0.15,strong_cash_weight=0.10)",BTC-USD+ETH-USD+DAI,7d,2025-07-01,2026-05-05,74882.49,8081.10,20325.50,-12244.41,0.00,22244.41,0.35918048,6.54434091,66752.80,66752.80,-10.86,37.93,37.14,90
static_50_50_rebalance,"static_50_50_rebalance(cash_weight=0.20,rebalance_fraction=0.50)",BTC-USD+ETH-USD+DAI,7d,2025-10-01,2026-04-29,91082.59,5517.50,21686.95,-16169.45,0.00,26169.45,0.34684203,6.14572476,66282.98,66282.98,-27.23,29.87,34.58,62
target_50_50_with_cash_band,"target_50_50_with_cash_band(ma_window_days=200,drawdown_window_days=365,bear_cash_weight=0.10,neutral_cash_weight=0.30,bull_cash_weight=0.60)",BTC-USD+ETH-USD+DAI,7d,2025-10-01,2026-04-29,91082.59,5600.00,35933.41,-30333.41,0.00,40333.41,0.25664743,5.46104273,72072.64,72072.64,-20.87,45.60,26.96,62
narrow_cash_band_rebalance,"narrow_cash_band_rebalance(ma_window_days=200,drawdown_window_days=365,bear_cash_weight=0.10,neutral_cash_weight=0.20,bull_cash_weight=0.35)",BTC-USD+ETH-USD+DAI,7d,2025-10-01,2026-04-29,91082.59,5800.00,21248.23,-15448.23,0.00,25448.23,0.35549715,6.14572476,66217.41,66217.41,-27.30,29.70,34.72,62
drawdown_tilt_rebalance,"drawdown_tilt_rebalance(drawdown_window_days=365,deep_drawdown=0.50,medium_drawdown=0.25,deep_bear_cash_weight=0.05,bull_cash_weight=0.40)",BTC-USD+ETH-USD+DAI,7d,2025-10-01,2026-04-29,91082.59,5700.00,26357.99,-20657.99,0.00,30657.99,0.31126406,6.14572476,68076.39,68076.39,-25.26,35.20,32.21,62
btc_defensive_eth_aggressive,"btc_defensive_eth_aggressive(ma_window_days=200,return_window_days=84,weak_cash_weight=0.25,neutral_cash_weight=0.15,strong_cash_weight=0.10)",BTC-USD+ETH-USD+DAI,7d,2025-10-01,2026-04-29,91082.59,5800.00,21107.06,-15307.06,0.00,25307.06,0.35116667,6.14572476,65748.20,65748.20,-27.81,29.54,35.28,62
static_50_50_rebalance,"static_50_50_rebalance(cash_weight=0.20,rebalance_fraction=0.50)",BTC-USD+ETH-USD+DAI,7d,2026-01-01,2026-04-30,69371.22,2750.16,16831.23,-14081.08,0.00,24081.08,0.32647812,5.78781937,62055.19,62055.19,-10.55,28.23,24.87,36
target_50_50_with_cash_band,"target_50_50_with_cash_band(ma_window_days=200,drawdown_window_days=365,bear_cash_weight=0.10,neutral_cash_weight=0.30,bull_cash_weight=0.60)",BTC-USD+ETH-USD+DAI,7d,2026-01-01,2026-04-30,69371.22,2748.17,13432.70,-10684.53,0.00,20684.53,0.36415982,5.78781937,61533.98,61533.98,-11.30,23.33,26.45,36
narrow_cash_band_rebalance,"narrow_cash_band_rebalance(ma_window_days=200,drawdown_window_days=365,bear_cash_weight=0.10,neutral_cash_weight=0.20,bull_cash_weight=0.35)",BTC-USD+ETH-USD+DAI,7d,2026-01-01,2026-04-30,69371.22,2529.35,13040.02,-10510.67,0.00,20510.67,0.36507349,5.78781937,61429.83,61429.83,-11.45,22.44,26.78,36
drawdown_tilt_rebalance,"drawdown_tilt_rebalance(drawdown_window_days=365,deep_drawdown=0.50,medium_drawdown=0.25,deep_bear_cash_weight=0.05,bull_cash_weight=0.40)",BTC-USD+ETH-USD+DAI,7d,2026-01-01,2026-04-30,69371.22,2993.15,16952.46,-13959.31,0.00,23959.31,0.32947590,5.78781937,62162.17,62162.17,-10.39,28.75,24.60,36
btc_defensive_eth_aggressive,"btc_defensive_eth_aggressive(ma_window_days=200,return_window_days=84,weak_cash_weight=0.25,neutral_cash_weight=0.15,strong_cash_weight=0.10)",BTC-USD+ETH-USD+DAI,7d,2026-01-01,2026-04-30,69371.22,2529.35,13040.02,-10510.67,0.00,20510.67,0.36507349,5.78781937,61429.83,61429.83,-11.45,22.44,26.78,36
